date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,month,time_of_day,machine_downtime,Usage_kWh_categorical,year,day
2018-09-27 13:15:00,25.85,11.02,8.57,0.01,91.99,94.92,47700,Weekday,Thursday,9,Afternoon,Uptime,Low,2018,27
2018-09-27 13:45:00,52.85,35.24,0.0,0.02,83.2,100.0,49500,Weekday,Thursday,9,Afternoon,Uptime,High,2018,27
2018-09-27 15:30:00,96.01,50.44,0.0,0.04,88.53,100.0,55800,Weekday,Thursday,9,Afternoon,Uptime,High,2018,27
2018-09-27 17:15:00,54.32,32.98,0.0,0.02,85.48,100.0,62100,Weekday,Thursday,9,Afternoon,Uptime,High,2018,27
2018-09-27 17:45:00,34.81,7.38,0.29,0.02,97.83,100.0,63900,Weekday,Thursday,9,Afternoon,Uptime,High,2018,27
2018-09-27 19:00:00,31.75,10.94,0.0,0.01,94.54,100.0,68400,Weekday,Thursday,9,Evening,Uptime,High,2018,27
2018-09-28 07:30:00,3.06,5.51,0.0,0.0,48.55,100.0,27000,Weekday,Friday,9,Morning,Uptime,Low,2018,28
2018-09-28 11:45:00,50.72,31.18,0.0,0.02,85.19,100.0,42300,Weekday,Friday,9,Morning,Uptime,High,2018,28
2018-09-28 17:00:00,58.25,34.63,0.0,0.03,85.96,100.0,61200,Weekday,Friday,9,Afternoon,Uptime,High,2018,28
2018-09-28 18:00:00,27.25,5.33,0.97,0.01,98.14,99.94,64800,Weekday,Friday,9,Afternoon,Uptime,Low,2018,28
2018-09-28 19:30:00,29.45,8.68,0.0,0.01,95.92,100.0,70200,Weekday,Friday,9,Evening,Uptime,High,2018,28
2018-09-29 02:15:00,2.52,4.1,0.0,0.0,52.36,100.0,8100,Weekend,Saturday,9,Night,Uptime,Low,2018,29
2018-09-29 11:15:00,48.02,21.24,0.0,0.02,91.45,100.0,40500,Weekend,Saturday,9,Morning,Uptime,High,2018,29
2018-09-29 16:30:00,35.32,10.12,0.0,0.02,96.13,100.0,59400,Weekend,Saturday,9,Afternoon,Uptime,High,2018,29
2018-09-29 19:45:00,3.42,0.0,18.04,0.0,100.0,18.63,71100,Weekend,Saturday,9,Evening,Downtime,Low,2018,29
2018-09-29 20:30:00,3.53,0.0,17.93,0.0,100.0,19.32,73800,Weekend,Saturday,9,Evening,Downtime,Low,2018,29
2018-09-30 07:45:00,2.95,5.76,0.0,0.0,45.58,100.0,27900,Weekend,Sunday,9,Morning,Uptime,Low,2018,30
2018-09-30 10:30:00,2.74,0.0,11.77,0.0,100.0,22.67,37800,Weekend,Sunday,9,Morning,Downtime,Low,2018,30
2018-10-01 03:15:00,2.59,5.11,0.0,0.0,45.21,100.0,11700,Weekday,Monday,10,Night,Uptime,Low,2018,1
2018-10-01 10:45:00,55.66,30.31,0.0,0.03,87.82,100.0,38700,Weekday,Monday,10,Morning,Uptime,High,2018,1
2018-10-01 14:30:00,52.09,26.75,0.0,0.02,88.96,100.0,52200,Weekday,Monday,10,Afternoon,Uptime,High,2018,1
2018-10-01 20:45:00,29.23,4.72,0.54,0.01,98.72,99.98,74700,Weekday,Monday,10,Evening,Uptime,High,2018,1
2018-10-01 21:30:00,4.28,0.0,17.82,0.0,100.0,23.35,77400,Weekday,Monday,10,Evening,Downtime,Low,2018,1
2018-10-02 02:30:00,2.59,4.46,0.0,0.0,50.22,100.0,9000,Weekday,Tuesday,10,Night,Uptime,Low,2018,2
2018-10-02 06:00:00,3.13,6.34,0.0,0.0,44.27,100.0,21600,Weekday,Tuesday,10,Night,Uptime,Low,2018,2
2018-10-02 07:45:00,3.17,5.29,0.0,0.0,51.4,100.0,27900,Weekday,Tuesday,10,Morning,Uptime,Low,2018,2
2018-10-02 14:45:00,53.75,36.4,0.0,0.02,82.8,100.0,53100,Weekday,Tuesday,10,Afternoon,Uptime,High,2018,2
2018-10-03 02:30:00,3.56,7.52,0.0,0.0,42.79,100.0,9000,Weekday,Wednesday,10,Night,Uptime,Low,2018,3
2018-10-03 02:45:00,3.56,7.09,0.0,0.0,44.87,100.0,9900,Weekday,Wednesday,10,Night,Uptime,Low,2018,3
2018-10-03 03:00:00,3.49,6.98,0.0,0.0,44.72,100.0,10800,Weekday,Wednesday,10,Night,Uptime,Low,2018,3
2018-10-03 04:45:00,2.92,5.87,0.0,0.0,44.54,100.0,17100,Weekday,Wednesday,10,Night,Uptime,Low,2018,3
2018-10-03 11:45:00,54.72,35.96,0.0,0.03,83.57,100.0,42300,Weekday,Wednesday,10,Morning,Uptime,High,2018,3
2018-10-03 14:00:00,49.39,28.04,0.0,0.02,86.96,100.0,50400,Weekday,Wednesday,10,Afternoon,Uptime,High,2018,3
2018-10-03 14:30:00,57.6,35.39,0.0,0.03,85.2,100.0,52200,Weekday,Wednesday,10,Afternoon,Uptime,High,2018,3
2018-10-03 19:45:00,3.6,0.0,17.42,0.0,100.0,20.24,71100,Weekday,Wednesday,10,Evening,Downtime,Low,2018,3
2018-10-03 23:15:00,2.95,5.72,0.0,0.0,45.84,100.0,83700,Weekday,Wednesday,10,Evening,Uptime,Low,2018,3
2018-10-04 01:15:00,2.74,5.36,0.0,0.0,45.52,100.0,4500,Weekday,Thursday,10,Night,Uptime,Low,2018,4
2018-10-04 15:45:00,64.19,39.2,0.0,0.03,85.34,100.0,56700,Weekday,Thursday,10,Afternoon,Uptime,High,2018,4
2018-10-04 17:30:00,50.08,30.6,0.04,0.02,85.33,100.0,63000,Weekday,Thursday,10,Afternoon,Uptime,High,2018,4
2018-10-04 17:45:00,29.74,1.58,1.51,0.01,99.86,99.87,63900,Weekday,Thursday,10,Afternoon,Uptime,High,2018,4
2018-10-04 19:00:00,53.1,32.69,0.0,0.02,85.16,100.0,68400,Weekday,Thursday,10,Evening,Uptime,High,2018,4
2018-10-05 02:45:00,2.81,4.61,0.0,0.0,52.05,100.0,9900,Weekday,Friday,10,Night,Uptime,Low,2018,5
2018-10-06 02:45:00,2.84,5.72,0.0,0.0,44.47,100.0,9900,Weekend,Saturday,10,Night,Uptime,Low,2018,6
2018-10-06 14:45:00,105.26,43.6,0.0,0.05,92.39,100.0,53100,Weekend,Saturday,10,Afternoon,Uptime,High,2018,6
2018-10-06 19:30:00,36.72,11.16,0.0,0.02,95.68,100.0,70200,Weekend,Saturday,10,Evening,Uptime,High,2018,6
2018-10-06 22:00:00,3.46,0.0,16.96,0.0,100.0,19.99,79200,Weekend,Saturday,10,Evening,Downtime,Low,2018,6
2018-10-07 00:00:00,2.59,4.57,0.0,0.0,49.31,100.0,0,Weekend,Sunday,10,,Uptime,Low,2018,7
2018-10-07 09:30:00,3.17,0.0,16.56,0.0,100.0,18.8,34200,Weekend,Sunday,10,Morning,Downtime,Low,2018,7
2018-10-07 10:45:00,3.1,0.0,16.27,0.0,100.0,18.72,38700,Weekend,Sunday,10,Morning,Downtime,Low,2018,7
2018-10-07 17:00:00,2.63,0.0,12.13,0.0,100.0,21.19,61200,Weekend,Sunday,10,Afternoon,Downtime,Low,2018,7
2018-10-07 17:45:00,2.81,0.0,13.72,0.0,100.0,20.06,63900,Weekend,Sunday,10,Afternoon,Downtime,Low,2018,7
2018-10-07 19:15:00,3.42,0.0,11.16,0.0,100.0,29.3,69300,Weekend,Sunday,10,Evening,Downtime,Low,2018,7
2018-10-07 23:00:00,2.59,4.93,0.0,0.0,46.51,100.0,82800,Weekend,Sunday,10,Evening,Uptime,Low,2018,7
2018-10-07 23:45:00,2.56,4.54,0.0,0.0,49.12,100.0,85500,Weekend,Sunday,10,Evening,Uptime,Low,2018,7
2018-10-08 00:15:00,2.63,4.75,0.0,0.0,48.44,100.0,900,Weekday,Monday,10,Night,Uptime,Low,2018,8
2018-10-08 04:30:00,2.7,5.18,0.0,0.0,46.22,100.0,16200,Weekday,Monday,10,Night,Uptime,Low,2018,8
2018-10-08 09:45:00,104.04,56.92,0.0,0.05,87.73,100.0,35100,Weekday,Monday,10,Morning,Uptime,High,2018,8
2018-10-08 11:45:00,111.2,53.71,0.0,0.05,90.05,100.0,42300,Weekday,Monday,10,Morning,Uptime,High,2018,8
2018-10-08 16:30:00,111.56,49.14,0.0,0.05,91.52,100.0,59400,Weekday,Monday,10,Afternoon,Uptime,High,2018,8
2018-10-08 20:00:00,58.9,36.68,0.0,0.03,84.89,100.0,72000,Weekday,Monday,10,Evening,Uptime,High,2018,8
2018-10-08 22:00:00,3.78,0.0,15.62,0.0,100.0,23.52,79200,Weekday,Monday,10,Evening,Downtime,Low,2018,8
2018-10-08 23:15:00,3.28,6.44,0.0,0.0,45.38,100.0,83700,Weekday,Monday,10,Evening,Uptime,Low,2018,8
2018-10-09 00:45:00,3.89,6.26,0.0,0.0,52.78,100.0,2700,Weekday,Tuesday,10,Night,Uptime,Low,2018,9
2018-10-09 04:30:00,2.66,4.61,0.0,0.0,49.98,100.0,16200,Weekday,Tuesday,10,Night,Uptime,Low,2018,9
2018-10-09 05:45:00,2.63,4.54,0.0,0.0,50.13,100.0,20700,Weekday,Tuesday,10,Night,Uptime,Low,2018,9
2018-10-09 10:00:00,60.01,38.48,0.0,0.03,84.18,100.0,36000,Weekday,Tuesday,10,Morning,Uptime,High,2018,9
2018-10-09 10:30:00,55.4,33.7,0.0,0.03,85.43,100.0,37800,Weekday,Tuesday,10,Morning,Uptime,High,2018,9
2018-10-09 18:15:00,4.07,0.0,6.19,0.0,100.0,54.94,65700,Weekday,Tuesday,10,Evening,Downtime,Low,2018,9
2018-10-09 20:15:00,3.67,0.0,17.93,0.0,100.0,20.05,72900,Weekday,Tuesday,10,Evening,Downtime,Low,2018,9
2018-10-09 21:00:00,3.74,0.0,18.11,0.0,100.0,20.22,75600,Weekday,Tuesday,10,Evening,Downtime,Low,2018,9
2018-10-09 22:15:00,3.46,6.8,0.07,0.0,45.35,99.98,80100,Weekday,Tuesday,10,Evening,Uptime,Low,2018,9
2018-10-10 03:45:00,2.81,4.9,0.0,0.0,49.75,100.0,13500,Weekday,Wednesday,10,Night,Uptime,Low,2018,10
2018-10-10 04:30:00,2.99,5.26,0.0,0.0,49.42,100.0,16200,Weekday,Wednesday,10,Night,Uptime,Low,2018,10
2018-10-10 06:00:00,3.1,5.65,0.0,0.0,48.1,100.0,21600,Weekday,Wednesday,10,Night,Uptime,Low,2018,10
2018-10-10 06:15:00,2.74,4.68,0.0,0.0,50.52,100.0,22500,Weekday,Wednesday,10,Morning,Uptime,Low,2018,10
2018-10-10 09:00:00,58.64,37.12,0.0,0.03,84.49,100.0,32400,Weekday,Wednesday,10,Morning,Uptime,High,2018,10
2018-10-10 09:15:00,66.17,41.65,0.0,0.03,84.63,100.0,33300,Weekday,Wednesday,10,Morning,Uptime,High,2018,10
2018-10-10 09:45:00,114.05,53.03,0.0,0.05,90.68,100.0,35100,Weekday,Wednesday,10,Morning,Uptime,High,2018,10
2018-10-10 10:15:00,99.4,44.06,0.0,0.05,91.42,100.0,36900,Weekday,Wednesday,10,Morning,Uptime,High,2018,10
2018-10-10 14:45:00,48.67,21.38,0.0,0.02,91.56,100.0,53100,Weekday,Wednesday,10,Afternoon,Uptime,High,2018,10
2018-10-10 18:45:00,82.62,27.54,0.0,0.04,94.87,100.0,67500,Weekday,Wednesday,10,Evening,Uptime,High,2018,10
2018-10-10 20:00:00,70.42,27.29,0.0,0.03,93.24,100.0,72000,Weekday,Wednesday,10,Evening,Uptime,High,2018,10
2018-10-10 22:15:00,10.58,18.0,0.0,0.0,50.67,100.0,80100,Weekday,Wednesday,10,Evening,Uptime,Low,2018,10
2018-10-11 02:30:00,3.64,6.23,0.0,0.0,50.45,100.0,9000,Weekday,Thursday,10,Night,Uptime,Low,2018,11
2018-10-11 08:30:00,106.49,74.59,0.0,0.05,81.91,100.0,30600,Weekday,Thursday,10,Morning,Uptime,High,2018,11
2018-10-11 10:30:00,101.48,50.36,0.0,0.05,89.58,100.0,37800,Weekday,Thursday,10,Morning,Uptime,High,2018,11
2018-10-11 20:00:00,98.86,48.24,0.0,0.05,89.87,100.0,72000,Weekday,Thursday,10,Evening,Uptime,High,2018,11
2018-10-11 23:15:00,4.68,7.34,0.0,0.0,53.76,100.0,83700,Weekday,Thursday,10,Evening,Uptime,Low,2018,11
2018-10-12 00:45:00,3.56,6.12,0.0,0.0,50.28,100.0,2700,Weekday,Friday,10,Night,Uptime,Low,2018,12
2018-10-12 01:15:00,3.6,6.88,0.0,0.0,46.36,100.0,4500,Weekday,Friday,10,Night,Uptime,Low,2018,12
2018-10-12 12:30:00,4.25,0.0,17.53,0.0,100.0,23.56,45000,Weekday,Friday,10,Afternoon,Downtime,Low,2018,12
2018-10-12 17:30:00,44.89,19.84,0.11,0.02,91.46,100.0,63000,Weekday,Friday,10,Afternoon,Uptime,High,2018,12
2018-10-12 17:45:00,29.2,1.15,1.58,0.01,99.92,99.85,63900,Weekday,Friday,10,Afternoon,Uptime,High,2018,12
2018-10-12 19:15:00,70.42,49.82,0.0,0.03,81.64,100.0,69300,Weekday,Friday,10,Evening,Uptime,High,2018,12
2018-10-12 20:30:00,68.04,53.5,0.0,0.03,78.61,100.0,73800,Weekday,Friday,10,Evening,Uptime,High,2018,12
2018-10-12 23:45:00,3.49,6.26,0.0,0.0,48.69,100.0,85500,Weekday,Friday,10,Evening,Uptime,Low,2018,12
2018-10-13 01:30:00,3.64,7.42,0.0,0.0,44.04,100.0,5400,Weekend,Saturday,10,Night,Uptime,Low,2018,13
2018-10-13 02:15:00,3.6,7.49,0.0,0.0,43.32,100.0,8100,Weekend,Saturday,10,Night,Uptime,Low,2018,13
2018-10-13 06:15:00,3.31,5.98,0.0,0.0,48.43,100.0,22500,Weekend,Saturday,10,Morning,Uptime,Low,2018,13
2018-10-13 07:15:00,2.74,4.39,0.0,0.0,52.95,100.0,26100,Weekend,Saturday,10,Morning,Uptime,Low,2018,13
2018-10-13 11:45:00,42.98,15.44,0.0,0.02,94.11,100.0,42300,Weekend,Saturday,10,Morning,Uptime,High,2018,13
2018-10-13 13:30:00,44.53,17.71,0.0,0.02,92.92,100.0,48600,Weekend,Saturday,10,Afternoon,Uptime,High,2018,13
2018-10-13 19:15:00,3.6,0.0,18.04,0.0,100.0,19.57,69300,Weekend,Saturday,10,Evening,Downtime,Low,2018,13
2018-10-13 19:30:00,3.67,0.0,18.04,0.0,100.0,19.94,70200,Weekend,Saturday,10,Evening,Downtime,Low,2018,13
2018-10-13 21:00:00,4.21,0.0,18.14,0.0,100.0,22.61,75600,Weekend,Saturday,10,Evening,Downtime,Low,2018,13
2018-10-14 06:00:00,2.74,4.82,0.0,0.0,49.42,100.0,21600,Weekend,Sunday,10,Night,Uptime,Low,2018,14
2018-10-14 06:15:00,2.77,4.82,0.0,0.0,49.83,100.0,22500,Weekend,Sunday,10,Morning,Uptime,Low,2018,14
2018-10-14 22:00:00,2.95,0.0,11.12,0.0,100.0,25.64,79200,Weekend,Sunday,10,Evening,Downtime,Low,2018,14
2018-10-15 02:30:00,2.81,5.26,0.0,0.0,47.12,100.0,9000,Weekday,Monday,10,Night,Uptime,Low,2018,15
2018-10-15 05:00:00,2.74,4.9,0.0,0.0,48.81,100.0,18000,Weekday,Monday,10,Night,Uptime,Low,2018,15
2018-10-15 12:15:00,7.52,0.25,14.83,0.0,99.94,45.23,44100,Weekday,Monday,10,Afternoon,Uptime,Low,2018,15
2018-10-15 13:45:00,116.28,61.49,0.0,0.05,88.4,100.0,49500,Weekday,Monday,10,Afternoon,Uptime,High,2018,15
2018-10-15 16:45:00,108.32,56.38,0.0,0.05,88.7,100.0,60300,Weekday,Monday,10,Afternoon,Uptime,High,2018,15
2018-10-15 17:30:00,99.9,36.22,0.0,0.05,94.01,100.0,63000,Weekday,Monday,10,Afternoon,Uptime,High,2018,15
2018-10-15 18:30:00,81.72,41.9,0.0,0.04,88.99,100.0,66600,Weekday,Monday,10,Evening,Uptime,High,2018,15
2018-10-15 20:15:00,58.25,34.31,0.0,0.03,86.16,100.0,72900,Weekday,Monday,10,Evening,Uptime,High,2018,15
2018-10-15 22:30:00,3.85,7.78,0.0,0.0,44.35,100.0,81000,Weekday,Monday,10,Evening,Uptime,Low,2018,15
2018-10-16 00:30:00,4.75,8.35,0.0,0.0,49.45,100.0,1800,Weekday,Tuesday,10,Night,Uptime,Low,2018,16
2018-10-16 03:30:00,3.06,5.94,0.0,0.0,45.8,100.0,12600,Weekday,Tuesday,10,Night,Uptime,Low,2018,16
2018-10-16 10:15:00,94.75,45.18,0.0,0.04,90.26,100.0,36900,Weekday,Tuesday,10,Morning,Uptime,High,2018,16
2018-10-16 12:15:00,13.75,2.81,12.56,0.01,97.97,73.83,44100,Weekday,Tuesday,10,Afternoon,Uptime,Low,2018,16
2018-10-17 13:30:00,47.7,26.89,0.0,0.02,87.11,100.0,48600,Weekday,Wednesday,10,Afternoon,Uptime,High,2018,17
2018-10-17 20:45:00,20.63,3.1,7.31,0.01,98.89,94.26,74700,Weekday,Wednesday,10,Evening,Uptime,Low,2018,17
2018-10-17 22:15:00,3.6,5.8,0.18,0.0,52.74,99.88,80100,Weekday,Wednesday,10,Evening,Uptime,Low,2018,17
2018-10-18 05:30:00,3.02,4.5,0.0,0.0,55.73,100.0,19800,Weekday,Thursday,10,Night,Uptime,Low,2018,18
2018-10-18 11:15:00,51.41,30.74,0.0,0.02,85.83,100.0,40500,Weekday,Thursday,10,Morning,Uptime,High,2018,18
2018-10-19 02:15:00,3.64,7.42,0.0,0.0,44.04,100.0,8100,Weekday,Friday,10,Night,Uptime,Low,2018,19
2018-10-19 02:45:00,3.64,6.48,0.0,0.0,48.98,100.0,9900,Weekday,Friday,10,Night,Uptime,Low,2018,19
2018-10-19 03:45:00,3.06,6.12,0.0,0.0,44.72,100.0,13500,Weekday,Friday,10,Night,Uptime,Low,2018,19
2018-10-19 08:30:00,93.46,70.96,0.0,0.04,79.64,100.0,30600,Weekday,Friday,10,Morning,Uptime,High,2018,19
2018-10-19 09:00:00,66.35,35.78,0.0,0.03,88.02,100.0,32400,Weekday,Friday,10,Morning,Uptime,High,2018,19
2018-10-19 10:45:00,50.94,28.98,0.0,0.02,86.92,100.0,38700,Weekday,Friday,10,Morning,Uptime,High,2018,19
2018-10-19 14:45:00,54.36,32.62,0.0,0.02,85.75,100.0,53100,Weekday,Friday,10,Afternoon,Uptime,High,2018,19
2018-10-19 16:15:00,88.49,54.18,0.0,0.04,85.28,100.0,58500,Weekday,Friday,10,Afternoon,Uptime,High,2018,19
2018-10-20 13:45:00,104.44,46.4,0.0,0.05,91.39,100.0,49500,Weekend,Saturday,10,Afternoon,Uptime,High,2018,20
2018-10-20 15:45:00,73.84,38.66,0.0,0.03,88.59,100.0,56700,Weekend,Saturday,10,Afternoon,Uptime,High,2018,20
2018-10-20 18:15:00,33.91,17.53,0.0,0.02,88.83,100.0,65700,Weekend,Saturday,10,Evening,Uptime,High,2018,20
2018-10-20 22:00:00,3.6,0.0,17.64,0.0,100.0,20.0,79200,Weekend,Saturday,10,Evening,Downtime,Low,2018,20
2018-10-20 23:45:00,3.06,5.26,0.0,0.0,50.28,100.0,85500,Weekend,Saturday,10,Evening,Uptime,Low,2018,20
2018-10-21 02:45:00,3.13,5.29,0.0,0.0,50.92,100.0,9900,Weekend,Sunday,10,Night,Uptime,Low,2018,21
2018-10-21 19:30:00,3.1,0.0,11.34,0.0,100.0,26.37,70200,Weekend,Sunday,10,Evening,Downtime,Low,2018,21
2018-10-22 09:00:00,61.13,33.91,0.0,0.03,87.45,100.0,32400,Weekday,Monday,10,Morning,Uptime,High,2018,22
2018-10-22 09:30:00,48.38,22.25,0.0,0.02,90.85,100.0,34200,Weekday,Monday,10,Morning,Uptime,High,2018,22
2018-10-22 10:15:00,49.39,23.51,0.0,0.02,90.29,100.0,36900,Weekday,Monday,10,Morning,Uptime,High,2018,22
2018-10-22 12:00:00,112.61,67.54,0.29,0.05,85.76,100.0,43200,Weekday,Monday,10,Morning,Uptime,High,2018,22
2018-10-22 12:30:00,5.26,0.0,16.99,0.0,100.0,29.57,45000,Weekday,Monday,10,Afternoon,Downtime,Low,2018,22
2018-10-22 13:00:00,4.46,0.0,15.98,0.0,100.0,26.88,46800,Weekday,Monday,10,Afternoon,Downtime,Low,2018,22
2018-10-22 14:00:00,85.97,54.86,0.0,0.04,84.3,100.0,50400,Weekday,Monday,10,Afternoon,Uptime,High,2018,22
2018-10-22 17:30:00,52.13,24.37,0.0,0.02,90.59,100.0,63000,Weekday,Monday,10,Afternoon,Uptime,High,2018,22
2018-10-22 21:30:00,4.07,0.0,15.59,0.0,100.0,25.26,77400,Weekday,Monday,10,Evening,Downtime,Low,2018,22
2018-10-22 22:45:00,3.74,6.55,0.0,0.0,49.59,100.0,81900,Weekday,Monday,10,Evening,Uptime,Low,2018,22
2018-10-23 11:45:00,69.05,37.3,0.0,0.03,87.98,100.0,42300,Weekday,Tuesday,10,Morning,Uptime,High,2018,23
2018-10-23 15:00:00,55.44,36.5,0.0,0.03,83.52,100.0,54000,Weekday,Tuesday,10,Afternoon,Uptime,High,2018,23
2018-10-23 18:30:00,125.28,80.46,0.0,0.06,84.14,100.0,66600,Weekday,Tuesday,10,Evening,Uptime,High,2018,23
2018-10-23 19:30:00,59.26,41.8,0.0,0.03,81.72,100.0,70200,Weekday,Tuesday,10,Evening,Uptime,High,2018,23
2018-10-24 01:15:00,3.74,6.48,0.0,0.0,49.99,100.0,4500,Weekday,Wednesday,10,Night,Uptime,Low,2018,24
2018-10-24 03:30:00,3.78,6.55,0.0,0.0,49.98,100.0,12600,Weekday,Wednesday,10,Night,Uptime,Low,2018,24
2018-10-24 04:15:00,4.72,8.14,0.0,0.0,50.16,100.0,15300,Weekday,Wednesday,10,Night,Uptime,Low,2018,24
2018-10-24 05:00:00,3.24,6.08,0.0,0.0,47.03,100.0,18000,Weekday,Wednesday,10,Night,Uptime,Low,2018,24
2018-10-24 06:45:00,3.42,6.26,0.0,0.0,47.94,100.0,24300,Weekday,Wednesday,10,Morning,Uptime,Low,2018,24
2018-10-24 09:00:00,44.21,18.94,0.0,0.02,91.92,100.0,32400,Weekday,Wednesday,10,Morning,Uptime,High,2018,24
2018-10-24 11:30:00,59.36,39.96,0.0,0.03,82.95,100.0,41400,Weekday,Wednesday,10,Morning,Uptime,High,2018,24
2018-10-24 11:45:00,61.63,36.97,0.0,0.03,85.75,100.0,42300,Weekday,Wednesday,10,Morning,Uptime,High,2018,24
2018-10-24 13:15:00,31.21,14.9,5.22,0.01,90.24,98.63,47700,Weekday,Wednesday,10,Afternoon,Uptime,High,2018,24
2018-10-25 02:45:00,3.71,7.42,0.0,0.0,44.72,100.0,9900,Weekday,Thursday,10,Night,Uptime,Low,2018,25
2018-10-25 05:45:00,3.02,5.65,0.0,0.0,47.14,100.0,20700,Weekday,Thursday,10,Night,Uptime,Low,2018,25
2018-10-25 07:45:00,4.43,6.98,0.0,0.0,53.59,100.0,27900,Weekday,Thursday,10,Morning,Uptime,Low,2018,25
2018-10-25 08:30:00,54.36,48.89,0.0,0.02,74.35,100.0,30600,Weekday,Thursday,10,Morning,Uptime,High,2018,25
2018-10-25 17:00:00,46.84,23.83,0.0,0.02,89.13,100.0,61200,Weekday,Thursday,10,Afternoon,Uptime,High,2018,25
2018-10-25 19:00:00,67.32,35.82,0.0,0.03,88.28,100.0,68400,Weekday,Thursday,10,Evening,Uptime,High,2018,25
2018-10-25 19:45:00,56.34,29.56,0.0,0.03,88.55,100.0,71100,Weekday,Thursday,10,Evening,Uptime,High,2018,25
2018-10-26 00:45:00,3.53,5.51,0.0,0.0,53.94,100.0,2700,Weekday,Friday,10,Night,Uptime,Low,2018,26
2018-10-26 04:15:00,2.92,4.57,0.0,0.0,53.84,100.0,15300,Weekday,Friday,10,Night,Uptime,Low,2018,26
2018-10-26 06:15:00,2.84,4.28,0.0,0.0,55.29,100.0,22500,Weekday,Friday,10,Morning,Uptime,Low,2018,26
2018-10-26 07:30:00,3.28,4.97,0.0,0.0,55.08,100.0,27000,Weekday,Friday,10,Morning,Uptime,Low,2018,26
2018-10-26 16:15:00,50.44,24.44,0.0,0.02,89.99,100.0,58500,Weekday,Friday,10,Afternoon,Uptime,High,2018,26
2018-10-26 18:45:00,52.06,27.32,0.0,0.02,88.55,100.0,67500,Weekday,Friday,10,Evening,Uptime,High,2018,26
2018-10-26 23:00:00,3.71,7.38,0.0,0.0,44.91,100.0,82800,Weekday,Friday,10,Evening,Uptime,Low,2018,26
2018-10-27 08:30:00,46.55,43.31,0.0,0.02,73.21,100.0,30600,Weekend,Saturday,10,Morning,Uptime,High,2018,27
2018-10-27 10:30:00,48.6,22.28,0.0,0.02,90.9,100.0,37800,Weekend,Saturday,10,Morning,Uptime,High,2018,27
2018-10-28 00:00:00,2.74,5.0,0.0,0.0,48.06,100.0,0,Weekend,Sunday,10,,Uptime,Low,2018,28
2018-10-28 08:00:00,2.74,5.33,0.0,0.0,45.72,100.0,28800,Weekend,Sunday,10,Morning,Uptime,Low,2018,28
2018-10-28 08:15:00,2.77,5.4,0.0,0.0,45.64,100.0,29700,Weekend,Sunday,10,Morning,Uptime,Low,2018,28
2018-10-28 15:15:00,3.06,0.0,10.48,0.0,100.0,28.03,54900,Weekend,Sunday,10,Afternoon,Downtime,Low,2018,28
2018-10-28 21:15:00,2.99,0.0,11.38,0.0,100.0,25.41,76500,Weekend,Sunday,10,Evening,Downtime,Low,2018,28
2018-10-29 06:45:00,3.02,5.51,0.0,0.0,48.06,100.0,24300,Weekday,Monday,10,Morning,Uptime,Low,2018,29
2018-10-29 07:30:00,2.92,4.82,0.0,0.0,51.81,100.0,27000,Weekday,Monday,10,Morning,Uptime,Low,2018,29
2018-10-29 08:30:00,68.29,55.01,0.0,0.03,77.88,100.0,30600,Weekday,Monday,10,Morning,Uptime,High,2018,29
2018-10-29 10:30:00,113.51,44.32,0.0,0.05,93.15,100.0,37800,Weekday,Monday,10,Morning,Uptime,High,2018,29
2018-10-29 11:45:00,88.42,29.48,0.0,0.04,94.87,100.0,42300,Weekday,Monday,10,Morning,Uptime,High,2018,29
2018-10-29 19:00:00,49.72,23.8,0.0,0.02,90.2,100.0,68400,Weekday,Monday,10,Evening,Uptime,High,2018,29
2018-10-29 19:30:00,54.86,27.04,0.0,0.03,89.7,100.0,70200,Weekday,Monday,10,Evening,Uptime,High,2018,29
2018-10-30 00:45:00,3.71,6.88,0.0,0.0,47.46,100.0,2700,Weekday,Tuesday,10,Night,Uptime,Low,2018,30
2018-10-30 19:00:00,55.66,21.89,0.0,0.03,93.06,100.0,68400,Weekday,Tuesday,10,Evening,Uptime,High,2018,30
2018-10-30 19:15:00,52.27,23.29,0.0,0.02,91.34,100.0,69300,Weekday,Tuesday,10,Evening,Uptime,High,2018,30
2018-10-30 20:00:00,59.08,23.87,0.0,0.03,92.72,100.0,72000,Weekday,Tuesday,10,Evening,Uptime,High,2018,30
2018-10-30 22:15:00,3.85,6.7,0.18,0.0,49.82,99.89,80100,Weekday,Tuesday,10,Evening,Uptime,Low,2018,30
2018-10-31 02:30:00,3.64,5.8,0.0,0.0,53.16,100.0,9000,Weekday,Wednesday,10,Night,Uptime,Low,2018,31
2018-10-31 02:45:00,3.6,5.98,0.0,0.0,51.58,100.0,9900,Weekday,Wednesday,10,Night,Uptime,Low,2018,31
2018-10-31 06:45:00,2.84,3.78,0.0,0.0,60.07,100.0,24300,Weekday,Wednesday,10,Morning,Uptime,Low,2018,31
2018-10-31 09:45:00,86.98,45.14,0.0,0.04,88.76,100.0,35100,Weekday,Wednesday,10,Morning,Uptime,High,2018,31
